age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
30,m,yes,no,yes,yes,yes,False,True,9579,in,59,False,13,68,2,72,56,94,13,57,11,11,13,13,37,42,18,4,42,40,9,84,31,27,51,49,55,89,91,85,36,3,42,4,5,37,76,52,25,69,66,84,12,87,91,33,41,63,67,98,43,6,31,68
57,m,no,no,no,no,no,False,False,4336,out,2,False,59,87,95,74,14,49,31,91,67,69,13,92,18,1,95,1,42,66,89,91,1,36,17,62,86,56,3,48,67,47,100,54,10,80,75,63,21,62,19,4,1,53,9,47,62,51,30,30,22,22,73,28
82,f,yes,no,no,yes,no,False,False,4865,out,80,False,68,87,84,65,55,52,56,55,97,75,48,19,74,87,27,21,41,81,86,58,23,24,50,46,82,95,12,69,51,13,84,6,48,24,1,54,97,100,90,91,72,32,89,47,77,10,52,8,70,56,42,10
90,f,no,no,yes,yes,yes,True,True,4313,out,90,False,95,1,47,25,78,38,53,2,20,63,95,11,89,52,65,38,22,52,86,34,63,90,17,53,40,62,69,93,14,51,81,53,30,69,24,60,75,80,43,5,52,22,35,15,71,59,14,34,43,17,46,3
62,f,no,no,yes,no,no,False,False,3655,in,29,False,87,72,31,16,8,75,30,100,93,22,87,45,23,5,55,29,37,93,88,16,8,88,55,95,27,90,44,10,75,70,81,50,30,11,67,34,72,3,19,66,53,95,24,88,56,99,81,83,79,34,17,65
59,m,no,yes,yes,no,yes,False,True,2866,out,4,False,40,100,63,80,3,65,18,70,91,6,61,3,60,57,16,77,41,80,5,81,6,68,27,73,66,84,30,92,95,23,49,59,46,10,38,94,79,96,11,41,78,84,69,46,12,66,19,41,15,84,56,60
35,f,yes,yes,yes,no,no,True,False,1976,in,40,False,23,37,92,22,18,1,58,82,9,95,33,74,75,35,74,82,81,43,29,39,15,17,31,38,22,69,1,64,61,73,25,57,75,41,53,11,37,51,67,82,69,92,59,75,85,79,2,36,20,44,88,50
96,f,no,yes,yes,no,yes,True,True,4803,out,44,False,82,4,33,87,68,24,9,61,74,91,14,63,12,57,62,22,2,98,38,91,11,67,45,27,68,94,72,88,80,65,29,80,13,26,21,52,90,48,51,14,74,83,48,13,51,73,53,28,19,69,43,67
69,m,no,yes,yes,no,no,False,True,2316,out,80,False,53,40,100,56,34,88,95,25,53,52,76,13,1,63,59,72,99,35,64,40,19,82,45,44,11,6,16,7,72,3,57,84,43,87,46,25,28,20,6,36,57,48,28,85,53,71,30,76,24,11,84,79
72,f,no,yes,yes,no,yes,False,True,6858,in,2,False,85,34,59,8,46,55,17,98,95,70,63,77,34,44,19,33,70,80,39,60,55,41,55,32,100,22,91,72,51,3,57,75,87,3,10,28,62,87,98,38,93,58,21,72,83,73,41,68,28,90,15,77
4,m,no,yes,yes,yes,no,False,True,3522,out,54,False,51,48,64,59,75,98,22,80,99,44,71,78,23,55,35,3,52,62,59,5,100,34,61,50,82,80,96,59,88,77,97,97,38,86,14,29,73,70,77,2,11,93,88,42,82,87,20,58,53,30,86,30
11,m,no,yes,yes,no,no,False,False,3076,out,45,False,0,94,68,61,28,88,64,40,98,65,36,72,78,95,57,88,55,46,54,68,34,51,59,97,71,18,91,69,24,84,81,2,36,80,3,66,76,44,25,44,28,64,85,47,62,58,6,93,3,90,42,47
3,m,no,yes,yes,yes,yes,True,True,6916,in,23,False,93,15,37,4,58,10,18,32,37,73,88,71,40,31,78,93,88,12,44,41,54,56,37,27,26,70,85,5,9,46,8,19,30,60,45,41,46,55,99,15,34,84,84,97,70,15,75,12,4,27,48,65
25,f,yes,no,yes,no,no,True,True,2056,out,26,False,95,83,75,74,100,75,78,99,86,23,10,60,37,8,3,47,39,78,49,6,96,17,75,98,75,32,65,1,10,96,23,70,41,30,20,1,22,5,76,81,35,66,9,16,18,48,21,80,29,35,47,91
51,f,no,yes,yes,no,no,False,False,7094,in,83,False,5,41,13,67,95,63,29,33,33,84,69,42,89,74,0,4,27,72,85,46,98,97,43,71,47,45,8,89,1,35,3,16,15,33,34,74,52,10,1,5,36,54,7,42,53,11,28,40,93,37,45,8
11,m,yes,no,no,no,no,True,True,7960,in,18,False,21,16,39,64,1,100,62,45,70,73,87,50,70,56,11,4,18,61,7,71,14,75,79,88,73,65,64,17,23,14,27,70,31,9,59,91,1,42,55,23,59,86,47,18,26,60,67,14,43,20,58,100
68,f,no,yes,yes,no,yes,False,True,7917,in,8,False,35,54,80,91,70,9,12,10,50,41,15,23,56,68,23,69,33,13,23,80,95,11,9,26,34,77,95,34,69,56,93,64,50,23,12,39,36,7,70,49,83,27,100,43,29,43,94,20,47,64,85,44
68,f,yes,yes,yes,yes,yes,True,True,3519,in,81,False,53,46,83,93,88,91,100,33,15,95,22,88,28,55,23,0,89,100,37,95,22,55,88,73,30,51,92,29,96,40,29,86,19,0,57,98,6,2,33,45,77,79,51,40,23,59,62,99,75,100,98,77
20,m,yes,yes,no,yes,yes,True,False,5343,in,76,False,9,41,10,80,22,25,100,76,78,18,25,93,9,51,11,8,56,88,25,81,62,80,79,88,60,83,71,99,61,54,50,40,66,57,34,0,25,80,67,78,80,75,7,67,49,84,54,14,26,89,5,97
77,m,no,yes,yes,yes,no,False,True,9630,in,74,False,31,8,45,21,12,45,54,87,60,82,42,14,43,41,58,25,94,14,49,8,64,48,79,35,84,23,79,27,8,38,52,0,84,96,49,68,32,49,29,88,4,66,90,14,84,35,3,100,12,86,34,62
88,m,yes,yes,no,yes,yes,False,True,2246,out,53,False,14,5,39,86,23,52,88,80,83,25,92,90,4,41,65,3,31,92,59,65,18,29,42,16,63,69,47,72,39,49,30,21,24,83,99,86,63,8,35,79,79,51,39,92,22,18,35,8,97,66,2,77
56,f,no,no,yes,no,no,True,True,556,in,19,False,69,96,26,8,95,13,84,19,45,7,78,31,21,19,6,20,47,11,24,72,85,64,100,10,12,5,63,58,87,4,24,98,48,89,91,96,78,30,2,80,18,54,83,32,89,97,53,12,85,32,47,73
43,f,yes,no,yes,no,no,False,True,5762,in,18,False,32,15,19,28,62,16,55,76,90,21,100,83,100,31,30,39,62,59,2,47,61,97,76,28,22,35,24,9,46,96,13,3,83,25,95,92,25,81,0,75,23,57,88,25,63,55,57,73,77,27,96,76
66,f,yes,yes,yes,no,no,True,False,1610,in,69,False,3,31,69,73,100,80,57,91,44,93,72,74,80,91,36,2,39,32,75,78,22,16,53,38,52,79,19,76,23,83,30,10,47,29,1,73,97,14,59,36,39,100,88,0,20,7,69,45,12,90,74,34
7,f,yes,yes,yes,yes,no,False,True,2418,in,71,False,30,79,28,16,15,10,67,7,55,4,74,44,74,8,36,89,31,82,81,8,10,19,84,66,13,38,0,91,52,36,14,89,46,20,72,33,39,23,67,59,95,25,60,73,90,79,41,76,84,16,94,67
41,f,no,no,yes,yes,no,False,True,8706,in,77,False,26,63,91,21,73,59,36,64,84,12,16,76,29,83,43,96,76,83,14,62,31,1,41,56,67,65,37,9,26,0,89,44,28,93,26,86,85,69,72,26,84,34,87,81,90,4,88,70,62,4,98,88
18,f,no,yes,no,no,yes,False,True,2741,out,60,False,11,30,12,61,7,76,24,99,49,51,22,50,42,61,1,14,27,54,72,76,97,6,96,46,61,17,99,75,16,23,78,23,92,30,14,78,98,73,22,54,42,80,44,1,87,6,33,47,39,66,37,23
60,m,no,no,no,yes,no,True,True,9496,in,88,False,33,24,20,26,40,13,53,37,19,40,30,92,30,3,71,11,94,33,93,24,41,31,28,60,45,93,96,30,67,64,54,98,48,46,3,13,28,46,94,62,87,65,5,17,11,66,0,36,14,57,48,81
67,m,no,no,no,no,no,False,True,3472,in,15,False,53,100,51,74,4,69,12,91,30,42,16,10,1,79,5,91,77,8,45,77,33,45,73,88,57,44,80,29,44,37,14,48,25,1,51,19,4,40,9,0,81,10,98,77,44,21,81,28,75,59,71,66
91,m,no,no,yes,no,no,False,True,2928,out,26,False,94,73,22,80,53,72,21,79,32,4,57,3,65,64,15,73,99,31,60,7,95,100,74,11,65,5,40,42,20,66,56,11,18,78,47,47,0,89,22,19,78,99,42,57,98,100,49,79,89,3,40,41
52,m,yes,yes,yes,no,no,True,False,8584,out,53,False,78,56,69,2,56,14,77,8,20,65,78,2,50,61,58,25,73,100,84,71,53,20,30,16,27,33,73,25,80,92,83,100,93,52,5,75,47,47,31,78,76,41,95,39,91,33,3,14,0,93,76,1
8,f,yes,no,no,no,no,False,True,1928,out,41,False,28,61,16,45,71,61,90,59,73,11,65,96,91,54,8,23,48,20,15,30,0,82,54,16,81,1,31,74,47,81,32,97,72,32,37,23,59,10,32,49,50,32,65,78,7,82,52,17,0,58,58,82
30,m,no,yes,yes,yes,no,False,True,5150,in,9,False,71,75,99,77,72,59,46,61,37,1,74,58,24,9,35,55,100,75,21,67,27,69,8,52,90,96,65,76,26,48,12,48,72,12,17,93,22,88,5,40,70,27,41,100,12,17,92,45,29,33,5,43
29,m,no,no,no,yes,yes,True,True,8807,out,4,False,39,57,88,49,76,83,64,95,30,39,72,74,43,26,17,1,15,78,94,95,71,34,53,95,72,89,96,1,60,6,52,22,76,88,54,3,68,10,3,74,53,32,21,94,83,47,72,34,92,28,48,22
33,m,no,yes,yes,no,no,False,False,6745,out,58,False,43,36,79,46,96,0,90,71,60,6,57,31,52,37,30,36,48,2,36,90,47,28,0,65,34,66,15,27,85,14,55,71,83,65,4,83,72,73,75,27,100,29,2,48,74,5,20,88,28,50,33,33
32,m,no,yes,no,yes,no,True,False,3992,in,92,False,71,45,19,43,59,33,58,88,52,87,14,78,44,58,51,13,44,17,12,96,70,11,71,0,16,95,44,83,29,1,33,73,96,36,74,45,84,63,19,78,92,94,55,81,53,62,62,46,26,48,88,48
8,f,yes,no,yes,no,yes,False,True,7493,in,88,False,55,39,74,75,41,59,21,74,89,29,96,71,44,40,17,91,18,6,87,87,48,97,75,47,73,14,83,51,40,42,8,100,93,63,90,75,33,62,85,91,44,85,21,49,17,87,73,54,44,73,58,14
5,m,no,no,no,no,no,False,False,9455,out,40,False,87,58,41,56,29,79,84,36,94,96,50,31,71,17,4,84,8,61,2,75,25,4,13,98,10,28,19,1,3,7,70,98,24,0,47,89,77,6,7,71,60,53,35,53,97,85,23,40,77,10,50,72
50,m,yes,no,yes,yes,yes,False,False,3763,out,96,False,66,88,1,85,35,74,17,34,85,56,19,62,61,37,7,20,12,4,30,55,95,13,9,35,6,9,9,50,40,79,70,58,68,48,39,80,18,87,60,2,92,60,31,14,72,41,4,38,61,45,26,42
30,m,no,yes,yes,yes,yes,False,True,4864,in,10,False,74,80,82,77,100,47,92,22,68,12,36,50,98,68,88,31,19,6,7,52,66,90,91,68,24,14,41,50,54,7,5,11,76,35,51,23,98,14,97,86,33,75,62,75,58,32,59,41,66,37,90,71
62,f,yes,no,no,yes,no,True,False,5578,in,60,False,22,38,56,33,51,37,98,63,69,6,70,58,13,38,47,17,94,21,87,61,98,27,50,91,4,73,10,93,11,3,83,98,5,88,66,88,24,28,84,59,15,1,65,55,15,24,66,81,100,72,8,67
40,f,yes,no,no,yes,no,False,False,2054,in,51,False,24,85,70,5,11,74,79,30,14,7,95,89,87,0,76,66,6,40,9,100,42,29,87,17,79,19,84,44,90,78,98,71,26,58,2,66,20,33,12,98,77,0,8,100,0,83,68,26,3,20,5,50
56,f,yes,yes,yes,no,no,True,False,9632,out,72,False,55,22,64,74,15,94,69,12,4,83,44,26,77,67,80,88,42,12,20,60,73,58,42,46,35,75,86,64,5,11,17,66,74,75,97,44,44,87,11,11,16,10,32,16,11,83,57,97,22,76,87,56
5,f,yes,no,yes,no,no,True,False,3795,out,47,False,63,89,2,59,75,90,73,66,66,1,81,37,100,11,66,66,34,1,97,70,48,23,75,48,39,1,94,98,22,67,34,58,60,73,90,71,83,72,16,88,62,74,60,1,74,87,5,95,91,75,69,5
22,m,yes,yes,yes,no,no,False,False,1569,out,44,False,95,90,91,39,81,79,50,29,42,59,68,14,63,16,99,49,67,80,17,26,97,7,94,2,10,69,62,38,59,7,18,49,17,64,97,58,75,89,97,27,55,21,37,87,36,58,87,41,33,87,31,70
71,m,yes,no,yes,yes,yes,False,True,507,out,52,False,71,12,5,28,90,86,80,0,62,97,53,26,59,44,90,23,34,70,3,20,77,32,12,15,4,64,62,89,54,56,10,52,52,90,6,36,43,71,78,6,16,78,40,89,69,100,31,9,73,73,18,19
88,m,no,yes,yes,no,no,True,True,9187,out,31,False,48,76,100,87,83,7,32,58,63,25,50,31,79,89,14,23,75,60,31,1,62,67,33,63,30,64,75,62,28,51,59,35,8,23,50,80,28,88,43,66,44,48,11,85,46,34,26,46,7,64,32,90
70,m,yes,yes,yes,no,no,True,True,7866,out,31,False,85,91,29,14,31,65,83,55,82,78,100,69,4,40,40,52,17,24,92,95,44,86,98,40,33,66,49,24,16,51,85,14,78,68,3,94,65,1,95,62,51,13,55,32,13,57,37,19,9,37,58,82
14,f,yes,yes,no,no,no,False,False,7352,in,16,False,53,34,29,93,89,7,16,0,73,33,89,60,78,94,34,33,63,24,27,97,36,53,39,53,59,86,95,8,60,53,40,4,1,80,75,41,54,46,88,2,40,40,26,73,36,19,91,96,40,99,15,63
46,m,no,yes,no,no,no,False,False,5497,out,86,False,61,89,69,41,8,19,14,43,84,58,69,31,57,10,57,15,65,54,73,53,51,90,16,22,60,93,20,3,15,2,63,41,86,40,60,19,48,15,36,2,31,46,63,26,46,81,52,94,71,74,50,50
64,m,yes,yes,no,no,no,False,True,9023,in,3,False,57,98,86,23,75,1,5,9,91,28,77,26,52,11,59,31,14,61,8,17,57,87,80,62,48,74,68,39,64,64,4,60,41,81,58,64,3,70,85,2,42,97,51,41,60,88,14,89,27,38,92,35
31,f,no,yes,no,no,no,True,True,1125,in,61,False,80,18,39,63,17,12,16,53,69,100,74,7,49,100,22,53,77,95,86,71,94,29,66,77,95,37,59,13,97,15,93,59,3,93,60,17,74,66,10,96,32,24,87,48,28,45,88,55,64,98,81,33
4,m,no,no,no,no,no,False,True,8710,out,85,False,0,48,10,28,53,19,83,31,2,81,91,89,36,97,29,49,19,84,82,92,13,6,81,100,46,81,64,34,36,100,7,64,22,30,94,32,37,37,13,27,17,6,28,90,23,40,54,32,89,20,70,41
3,m,yes,yes,no,no,no,True,True,921,out,14,False,53,69,95,14,78,70,46,47,28,61,51,56,93,70,76,58,19,66,34,75,40,96,46,27,85,72,77,32,89,65,68,94,50,82,94,76,72,83,74,78,90,66,56,48,84,17,85,30,12,48,84,43
3,m,no,yes,yes,yes,no,True,False,7109,out,61,False,13,97,11,49,6,36,35,15,61,96,85,10,51,94,10,1,29,26,79,96,42,37,37,88,24,1,46,37,4,5,85,31,13,24,44,34,6,95,11,68,42,68,22,31,59,78,39,5,45,64,97,52
97,m,yes,yes,no,yes,no,True,False,7619,in,28,False,78,11,50,98,87,60,30,96,12,91,8,16,71,82,8,60,62,30,58,98,86,52,7,47,12,79,43,47,49,3,35,71,8,47,0,16,29,19,79,4,92,87,51,99,0,10,7,84,56,43,46,39
51,f,yes,no,yes,no,no,False,False,2342,out,51,False,76,22,98,62,13,17,19,27,50,8,94,5,73,47,2,83,36,41,40,45,61,62,20,98,89,90,9,76,78,64,33,58,42,55,29,73,31,11,71,34,83,64,7,62,29,58,54,79,84,90,82,76
72,f,no,no,no,no,yes,True,True,9048,out,50,False,74,99,90,0,21,5,58,52,5,72,74,36,48,18,50,86,48,9,52,19,41,29,97,67,85,32,80,65,94,19,39,88,43,29,70,30,82,93,67,36,71,92,0,97,3,85,96,28,76,18,14,50
40,m,no,yes,yes,no,no,False,False,7689,out,83,False,79,81,80,80,54,34,48,47,77,99,54,54,71,72,6,16,90,62,50,85,27,18,62,50,30,27,89,68,95,23,90,85,78,7,43,97,98,31,9,44,26,20,56,48,34,41,67,3,25,81,70,6
84,f,no,yes,no,no,no,True,False,4923,in,86,False,97,48,45,61,58,10,98,1,65,84,34,46,56,96,98,73,79,80,20,19,82,17,83,19,14,56,49,97,8,82,90,39,18,52,60,51,59,44,4,78,67,17,49,93,75,67,20,2,36,68,86,45
18,m,yes,no,no,no,yes,False,True,586,out,30,False,89,39,40,16,75,78,43,34,63,83,26,61,2,59,90,63,46,72,11,42,11,52,10,28,71,14,76,31,21,24,13,86,23,32,72,18,94,73,71,2,3,55,48,98,96,9,91,31,48,0,37,18
45,f,no,no,yes,yes,yes,True,False,2480,out,25,False,28,68,87,45,83,87,85,40,77,17,6,42,32,91,58,12,79,3,16,58,15,55,93,12,62,26,53,55,88,18,51,32,77,79,73,99,91,36,49,4,53,62,41,33,38,20,86,23,87,64,18,59
31,m,no,yes,no,yes,no,False,True,8511,in,92,False,43,89,55,95,82,26,97,95,82,75,41,14,90,83,76,77,75,81,29,4,88,55,15,21,73,91,15,40,38,8,80,2,53,16,89,40,66,19,75,33,1,99,30,25,78,56,11,27,53,11,9,43
81,m,yes,yes,yes,no,yes,True,True,4696,out,44,False,6,53,13,100,9,80,12,5,43,93,53,99,79,82,15,11,30,59,65,10,100,30,38,23,22,32,7,8,77,7,38,20,76,9,73,45,90,37,72,51,60,91,55,35,56,18,48,14,32,18,9,42
31,m,no,yes,yes,no,yes,False,False,6415,in,50,False,64,40,74,49,53,44,96,39,48,51,4,92,88,53,64,3,90,94,23,71,87,63,72,75,26,84,38,31,85,12,75,6,60,68,49,39,76,3,65,21,19,84,12,43,59,25,60,6,80,5,49,3
7,m,no,no,no,yes,no,True,True,8855,in,69,False,58,33,46,89,90,85,67,65,8,87,92,70,1,31,21,75,36,34,50,26,36,20,90,91,28,68,85,4,12,37,19,68,21,52,62,90,34,30,10,60,44,65,73,28,60,0,25,40,99,65,63,60
23,m,no,no,no,no,no,True,False,9772,in,29,False,85,34,6,29,47,65,22,12,49,31,94,61,25,89,52,14,16,55,74,38,16,17,1,70,50,73,91,90,45,31,4,52,68,29,63,36,76,56,6,77,39,5,32,76,16,20,30,60,31,24,77,99
1,f,no,no,no,no,no,True,True,2577,out,60,False,68,25,57,83,46,26,3,74,42,86,9,86,65,64,67,70,34,28,67,84,75,83,86,19,97,29,69,71,61,58,67,20,98,61,38,92,0,68,71,56,84,1,12,7,78,90,35,57,47,44,12,98
81,f,no,yes,no,yes,yes,False,True,586,out,35,False,49,14,94,86,0,58,6,70,31,34,31,35,9,54,4,25,45,49,87,70,90,41,4,91,77,31,1,89,68,40,69,38,57,55,49,81,84,70,12,74,9,70,85,7,37,62,6,53,72,19,49,42
7,m,no,no,yes,no,no,True,True,7620,in,8,False,7,34,67,82,50,100,66,28,75,18,82,10,20,84,15,16,83,36,67,13,40,42,88,74,68,21,49,18,55,12,43,33,84,85,91,90,12,25,4,99,42,54,71,9,69,73,4,87,21,68,5,53
66,m,yes,no,yes,yes,yes,True,True,9547,out,63,False,65,87,44,64,86,83,94,88,62,45,37,76,59,21,98,80,55,46,22,61,46,12,29,18,17,32,40,39,69,87,19,8,92,13,23,44,54,58,13,71,71,0,20,68,28,94,47,65,33,72,73,81
45,f,yes,no,no,no,yes,False,True,5754,out,16,False,38,89,8,100,73,18,32,98,91,44,45,40,74,3,31,42,13,99,2,48,23,91,4,46,21,88,83,53,8,68,93,53,45,32,30,81,98,17,98,44,4,1,38,30,24,25,29,15,62,46,36,90
25,f,no,yes,no,yes,yes,True,True,1387,in,65,False,36,33,77,12,2,77,73,22,66,38,59,2,55,44,100,38,20,11,2,89,22,33,30,38,42,93,74,81,24,74,74,45,4,93,56,53,69,50,75,70,85,10,64,50,11,18,17,62,32,67,54,94
92,m,yes,yes,yes,no,no,True,True,1262,out,64,False,35,50,28,81,89,40,34,26,98,28,18,97,93,47,86,50,18,69,13,96,63,77,18,8,78,97,56,84,22,62,22,3,50,84,61,83,43,79,89,16,69,22,59,12,28,53,96,32,26,26,42,90
2,f,yes,yes,yes,no,yes,False,False,8462,out,38,False,34,75,5,0,26,29,70,87,46,68,41,70,98,7,68,36,27,47,20,28,30,93,23,59,100,22,72,36,1,56,70,46,82,51,19,94,66,80,86,2,25,50,27,87,70,64,21,57,53,7,74,12
70,m,yes,no,yes,yes,no,False,True,872,out,33,False,7,62,24,73,49,71,56,39,28,92,100,4,15,15,8,45,85,25,100,30,31,62,92,64,30,71,62,7,25,51,40,53,32,16,85,48,3,49,81,91,64,78,100,4,22,84,100,53,90,5,94,84
14,m,yes,no,yes,no,no,True,True,6764,out,65,False,32,86,15,79,62,90,96,94,57,97,99,64,47,15,84,98,81,79,82,85,56,75,89,33,96,38,91,68,24,60,82,65,38,14,36,97,24,54,82,23,3,94,5,28,38,55,24,35,13,51,71,7
5,m,no,yes,no,yes,no,False,False,7367,in,85,False,87,28,49,61,73,90,39,28,64,47,39,46,53,53,4,56,41,19,95,37,58,58,75,78,57,53,60,29,27,16,37,49,60,67,82,42,90,34,37,18,12,73,4,0,56,65,72,48,73,78,34,52
20,m,yes,yes,yes,no,no,True,True,6066,out,77,False,51,44,52,2,73,38,40,28,45,79,12,79,42,21,15,57,67,1,36,78,85,40,59,98,1,67,66,72,79,76,0,8,30,41,25,81,62,55,40,95,45,3,39,59,18,45,66,35,66,2,4,27
14,f,no,no,yes,yes,yes,False,True,9160,in,33,False,33,28,50,88,94,40,1,55,64,28,33,8,7,93,72,76,42,18,67,78,68,34,12,61,76,20,79,46,14,12,90,91,80,60,89,34,75,65,54,7,99,18,83,62,61,42,96,54,97,94,56,20
64,f,yes,no,yes,no,no,False,False,7129,out,55,False,78,99,68,87,51,33,34,65,42,45,89,41,75,87,85,66,85,25,7,81,62,61,77,81,23,83,4,20,72,4,26,50,18,7,48,3,87,92,80,72,100,51,11,0,32,5,39,92,69,75,97,22
1,m,yes,yes,yes,yes,no,False,True,4922,out,38,False,56,63,21,27,16,62,3,68,70,64,0,28,9,36,40,21,22,13,34,97,85,11,80,24,46,7,54,98,58,69,85,64,63,59,7,41,82,60,88,48,14,78,11,90,25,26,70,17,32,38,42,65
57,f,yes,no,yes,no,no,True,False,5812,out,99,False,13,50,99,37,12,18,34,88,94,56,51,21,64,73,70,68,86,8,93,13,12,76,1,30,75,35,67,8,43,17,61,63,35,69,64,9,31,56,96,83,42,89,75,26,50,83,12,32,37,41,8,87
13,m,yes,no,no,no,no,False,False,8332,out,2,False,8,27,34,45,43,34,39,87,25,8,97,16,59,18,61,100,5,99,10,39,99,1,86,13,91,23,52,6,88,55,51,1,48,11,59,25,16,27,31,29,72,56,99,3,82,92,87,13,92,50,0,11
13,f,yes,yes,no,yes,yes,False,False,8689,in,87,False,53,63,60,26,55,79,13,2,20,42,93,61,70,78,30,53,6,25,69,8,97,19,71,65,73,94,40,47,21,49,54,44,44,40,78,86,17,96,49,58,16,8,67,0,99,5,92,43,38,39,74,35
65,f,no,no,no,no,yes,True,True,7426,in,10,False,13,39,61,14,35,82,40,84,2,72,63,31,56,3,54,33,56,30,45,23,94,63,26,63,28,4,63,46,30,9,69,66,36,51,34,83,62,34,88,14,24,32,46,62,33,55,61,39,32,27,15,58
25,f,yes,yes,yes,yes,yes,False,True,1164,in,19,False,40,93,36,49,97,14,0,43,79,53,21,8,33,8,93,64,66,44,66,44,33,66,17,88,15,35,65,25,1,98,36,80,57,65,6,77,27,54,40,46,93,95,93,76,75,5,48,20,96,6,33,93
60,f,yes,yes,no,no,yes,True,True,4104,in,43,False,77,56,77,84,34,53,46,84,78,82,28,7,44,96,73,6,49,75,78,94,100,75,41,1,83,43,40,70,99,32,66,36,40,18,30,22,26,60,79,9,49,63,52,8,63,49,75,71,51,70,0,14
1,m,no,yes,yes,yes,no,False,False,9543,out,93,False,77,27,69,91,38,58,37,37,25,14,88,7,6,14,67,52,13,23,37,66,63,29,63,99,81,86,76,83,53,13,88,55,87,93,67,64,34,33,89,79,69,85,97,61,52,22,11,88,15,26,12,29
62,f,no,no,no,no,no,False,True,9755,in,51,False,31,80,93,71,12,88,28,14,79,86,31,14,84,25,31,95,51,64,99,5,49,28,39,45,41,24,10,48,41,11,58,98,88,19,80,92,66,94,76,80,42,68,8,73,40,97,76,23,74,82,50,39
56,f,yes,no,yes,yes,no,True,True,7360,in,58,False,80,90,63,21,39,0,19,81,25,14,98,33,32,3,72,25,56,90,49,100,14,65,9,11,38,58,7,93,26,51,75,82,4,45,51,62,100,72,98,66,37,44,14,8,79,23,0,69,14,97,51,0
67,f,no,no,no,no,no,True,True,7810,out,100,False,47,36,90,12,85,37,64,86,33,81,64,77,54,1,43,81,43,5,33,24,61,90,26,27,54,90,22,22,72,23,89,84,15,36,21,8,90,45,65,45,40,85,19,33,46,68,54,31,88,44,90,40
27,m,no,no,yes,yes,yes,False,True,1796,out,62,False,5,67,63,15,9,36,47,96,78,51,2,55,80,78,39,16,15,75,20,47,78,90,55,72,97,42,35,47,82,40,12,72,75,16,36,61,48,69,35,92,98,60,29,93,46,57,84,5,4,99,31,37
7,m,no,no,no,no,no,True,True,4952,in,31,False,36,25,56,15,4,84,58,47,33,39,29,88,75,58,92,7,17,65,51,96,17,0,33,78,80,75,91,90,98,81,87,99,36,80,7,61,6,95,98,54,64,24,5,52,24,79,80,56,90,64,93,56
16,m,no,no,no,yes,yes,True,True,3282,out,35,False,92,66,73,44,18,75,24,14,23,52,22,65,67,61,6,70,38,41,91,9,48,45,8,27,31,21,15,12,40,99,31,31,27,87,66,91,31,4,88,49,1,48,14,25,78,93,76,30,70,76,26,62
73,m,no,no,no,no,yes,False,True,951,in,91,False,33,32,84,86,28,30,99,73,38,18,21,55,30,41,25,39,27,49,10,77,28,19,77,6,61,48,26,74,68,66,0,29,55,83,40,92,95,65,75,3,96,57,9,90,71,64,44,42,2,100,31,64
38,m,yes,no,no,no,yes,True,True,2581,out,81,False,49,12,17,88,44,54,29,98,0,38,93,93,58,16,78,93,79,23,14,98,26,59,58,49,52,99,7,50,38,1,22,7,82,96,60,0,78,67,53,20,80,16,49,100,99,43,14,29,91,79,73,71
50,f,yes,no,yes,no,yes,True,False,8285,in,65,False,6,55,17,46,37,22,60,16,42,12,30,57,37,27,68,99,73,13,22,99,48,22,21,34,97,38,65,11,43,84,72,96,27,49,84,41,75,15,94,32,63,39,51,68,14,19,45,95,93,93,5,44
43,m,yes,no,yes,no,yes,False,True,9242,out,100,False,94,32,76,56,7,92,14,19,31,31,92,91,3,67,41,34,62,73,19,85,79,30,8,0,37,80,31,68,11,53,37,48,45,27,96,71,76,20,95,96,5,65,97,63,25,20,23,81,6,58,93,20
47,f,yes,yes,yes,no,yes,False,True,4176,out,100,False,92,67,58,45,77,12,6,78,58,71,22,62,57,0,25,33,54,32,4,46,94,5,32,14,0,60,22,57,80,83,54,81,100,83,49,46,18,96,86,94,95,93,63,39,97,52,17,16,34,89,36,31
74,f,no,no,yes,no,no,False,False,3138,out,83,False,10,96,1,20,21,97,93,95,45,39,41,97,0,29,60,81,34,5,37,18,62,88,100,53,66,38,1,8,61,33,83,48,99,54,97,52,20,21,35,43,9,98,41,38,69,75,85,97,99,88,30,35
18,f,yes,no,yes,yes,yes,False,True,8812,in,75,False,99,99,2,27,97,23,24,92,14,42,22,62,13,55,57,80,44,99,51,75,82,83,95,91,27,43,0,44,89,34,8,50,43,32,86,67,60,71,7,92,98,46,53,10,38,46,57,73,85,69,53,82
