age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
62,f,yes,yes,yes,yes,yes,True,False,1023,in,1,True,24,47,89,19,5,92,52,97,75,12,55,18,81,22,35,80,75,23,27,36,99,24,23,93,26,28,93,6,72,78,41,22,25,69,81,42,85,1,38,18,4,88,1,24,78,9,81,66,2,50,2,2
68,m,no,yes,yes,yes,yes,True,False,496,in,39,True,80,87,37,12,61,82,59,86,5,47,19,47,56,26,94,26,43,54,83,92,6,3,24,45,78,84,41,20,22,22,1,45,96,95,79,99,74,70,11,38,28,49,49,40,38,43,36,70,90,55,76,26
94,m,yes,yes,yes,yes,yes,True,False,81,out,78,True,93,0,83,1,69,83,54,20,59,9,25,64,98,11,76,86,58,31,11,94,55,2,27,55,87,47,36,19,82,19,83,7,70,68,77,72,91,37,61,87,58,84,61,14,24,54,86,10,54,41,72,33
64,f,yes,yes,yes,yes,yes,True,False,2099,in,34,True,17,41,49,77,61,97,65,72,43,12,59,57,2,60,42,19,33,78,4,82,67,53,77,56,34,29,41,68,49,7,24,70,24,96,17,67,19,51,48,18,13,87,71,46,32,5,9,96,69,40,82,6
78,m,yes,yes,yes,yes,no,True,False,1435,in,3,True,87,36,79,42,94,94,4,66,3,22,11,3,76,3,100,43,45,83,60,54,85,75,53,18,19,21,22,45,19,82,53,15,68,76,85,52,47,72,62,96,90,75,2,74,4,39,69,35,53,78,74,100
83,m,yes,yes,yes,yes,yes,True,False,2653,out,92,True,56,46,78,84,91,76,38,39,25,35,17,13,84,99,20,76,95,24,17,8,19,58,79,82,66,35,44,27,28,62,75,61,18,16,67,52,98,50,9,45,99,36,95,50,43,21,46,65,13,28,23,53
84,f,yes,yes,no,yes,yes,True,False,2079,out,60,True,23,58,70,81,30,20,24,46,59,0,36,100,96,59,28,29,98,46,56,21,13,10,64,87,22,11,71,34,40,48,44,74,62,26,68,15,81,50,39,38,78,27,76,43,61,58,78,82,63,12,81,28
87,f,yes,no,yes,yes,yes,True,False,643,in,45,True,81,48,16,4,99,18,89,86,5,9,39,50,52,95,72,88,47,79,31,35,92,67,4,77,87,82,22,87,20,32,24,42,90,22,65,46,34,1,3,7,15,16,88,10,77,84,47,65,95,53,34,95
67,f,yes,yes,yes,yes,yes,True,False,319,out,72,True,11,21,74,83,83,54,6,77,37,16,64,66,15,61,56,21,85,21,15,57,22,89,43,74,1,13,63,49,35,0,22,12,43,37,80,29,13,20,90,21,1,36,57,20,4,73,78,42,21,72,95,67
92,m,yes,yes,no,yes,yes,True,False,1039,out,86,True,41,55,33,38,39,2,1,85,88,20,18,15,97,36,94,16,27,36,64,68,93,34,55,36,41,2,73,30,23,10,72,69,43,83,69,46,36,22,13,76,88,72,23,77,37,54,39,69,23,7,61,56
78,f,yes,yes,no,yes,yes,True,False,1637,out,76,True,5,45,12,84,45,35,86,12,13,41,67,46,3,41,88,22,72,49,30,10,37,11,84,10,65,12,91,96,7,12,95,12,60,89,45,59,30,6,40,73,53,35,74,55,84,88,85,28,22,50,74,85
86,f,yes,yes,yes,yes,yes,True,False,2723,out,87,True,54,90,20,20,96,15,53,41,54,5,42,64,9,29,52,44,22,89,77,8,2,52,96,79,39,91,61,77,19,41,78,21,67,89,75,34,64,40,41,84,59,12,59,55,58,25,48,83,52,55,87,81
94,f,yes,no,yes,yes,yes,True,False,1079,in,40,True,58,45,79,54,45,1,15,73,77,83,63,42,35,60,11,14,51,67,6,71,100,85,74,34,73,66,66,48,48,57,68,69,53,6,74,31,37,99,75,19,100,31,56,88,37,46,55,60,52,97,9,71
73,m,yes,yes,yes,yes,yes,True,False,1106,out,56,True,90,48,16,96,69,4,51,43,86,69,97,10,29,95,49,73,48,27,99,10,56,46,57,35,19,14,94,94,68,85,35,66,55,61,42,10,81,24,77,54,14,43,89,67,30,2,5,42,38,26,70,20
98,m,yes,yes,yes,yes,yes,True,False,1315,in,37,True,73,26,43,93,96,61,21,12,47,53,83,28,11,15,63,68,32,32,71,73,78,29,11,94,67,29,80,88,69,42,34,47,19,28,84,42,17,57,52,66,0,65,95,23,47,31,74,63,73,57,7,74
92,m,yes,yes,yes,yes,no,True,False,1245,out,75,True,39,48,93,44,96,0,67,18,88,17,35,26,78,69,94,64,66,19,25,77,17,28,86,65,65,50,29,57,46,98,74,61,37,51,18,72,23,81,60,43,11,57,61,86,18,31,70,84,94,85,29,3
82,m,yes,yes,yes,yes,yes,True,False,1883,out,75,True,5,66,86,16,82,16,24,22,55,96,86,28,72,70,66,46,33,72,45,58,28,30,71,78,83,52,52,41,7,64,70,7,31,51,45,42,75,22,59,35,75,73,11,17,89,21,15,100,73,5,51,89
91,f,yes,yes,yes,yes,no,True,False,2855,out,54,True,59,81,73,53,94,32,99,39,12,55,40,22,59,42,85,76,19,86,29,67,35,94,76,22,67,63,55,11,48,58,100,35,54,50,40,50,53,44,21,31,13,59,12,57,26,84,28,54,38,25,5,24
67,m,yes,yes,yes,yes,yes,True,False,2153,in,4,True,94,21,70,100,88,82,64,51,81,52,33,36,9,67,69,16,37,26,82,1,60,49,89,62,10,100,82,96,0,22,89,94,26,89,24,65,78,41,12,44,90,51,55,63,6,94,36,89,4,11,63,11
85,f,yes,no,yes,yes,yes,True,False,2920,in,31,True,0,90,45,75,87,78,21,47,92,31,20,14,66,96,12,1,76,39,98,79,20,54,23,62,55,58,49,41,43,37,49,78,63,94,75,76,16,62,0,44,46,26,82,23,44,19,92,34,72,56,72,20
74,m,yes,no,yes,yes,yes,True,False,1665,in,20,True,89,13,30,99,1,11,63,26,6,93,69,37,72,78,62,83,23,67,0,57,29,44,56,48,5,7,9,34,28,6,17,20,78,26,31,76,31,46,54,6,59,98,38,6,6,10,60,87,41,100,26,6
78,f,yes,yes,yes,yes,yes,True,False,33,in,47,True,57,11,27,29,16,83,77,81,78,18,35,87,64,0,64,80,6,90,5,35,82,83,48,24,98,63,7,54,5,68,60,84,14,100,14,99,86,16,47,94,9,51,51,44,87,100,44,84,14,26,38,12
64,f,yes,yes,yes,no,yes,True,False,649,out,94,True,3,82,39,51,24,97,72,74,47,83,44,79,53,40,96,13,66,93,29,71,23,66,69,100,84,33,12,60,66,69,8,67,2,88,28,15,91,57,26,5,83,68,4,44,89,60,97,99,25,5,20,35
69,f,yes,yes,yes,yes,no,True,False,2769,out,71,True,84,87,4,81,0,4,13,16,74,67,63,10,19,88,31,34,50,11,99,78,69,9,74,28,5,84,0,19,43,78,88,71,0,73,31,71,60,7,87,9,64,29,66,46,20,18,8,30,87,60,55,55
84,m,yes,yes,no,yes,yes,True,False,2104,in,42,True,44,25,81,1,68,75,5,27,96,13,84,40,36,83,15,97,65,33,51,36,26,45,41,32,99,26,67,48,61,89,81,98,64,91,41,28,35,96,40,76,4,18,99,26,46,40,48,10,92,79,85,85
88,f,yes,yes,yes,yes,yes,True,False,1775,in,25,True,1,83,18,74,83,96,9,1,33,66,7,50,52,86,93,92,48,35,93,2,5,73,7,57,37,60,6,93,44,48,17,1,38,21,22,13,16,61,2,15,84,76,2,82,50,16,49,43,30,40,96,51
78,m,yes,yes,yes,yes,yes,True,False,2746,in,25,True,98,3,83,17,24,2,1,16,15,95,99,9,13,34,48,18,71,79,56,0,76,26,25,75,76,76,7,0,44,47,17,69,30,24,87,31,3,57,25,8,10,70,82,69,41,52,95,18,37,58,34,65
61,f,yes,yes,yes,yes,yes,True,False,1155,in,47,True,2,65,86,82,55,97,98,82,57,34,48,8,4,79,3,77,57,87,30,52,64,89,45,64,30,48,97,12,29,7,8,72,13,65,100,30,11,77,55,71,31,35,71,69,28,62,53,16,92,0,74,56
89,f,yes,no,yes,yes,yes,True,False,2476,out,78,True,32,17,36,30,50,12,79,33,78,53,10,17,72,68,51,38,14,66,3,2,79,79,55,44,38,15,63,24,28,71,98,93,83,79,15,78,22,63,12,4,86,39,49,82,27,71,64,20,57,44,71,41
65,f,yes,yes,yes,yes,yes,True,False,2471,in,29,True,40,0,33,23,28,49,31,33,12,65,64,57,93,100,24,31,46,92,20,14,48,23,23,87,74,74,96,29,25,13,30,2,29,71,56,74,68,90,80,77,4,31,42,94,94,60,13,37,80,0,31,51
76,f,yes,yes,yes,yes,yes,True,False,1945,out,69,True,1,68,97,36,12,78,64,6,88,65,29,1,14,47,33,87,91,95,52,72,1,47,83,52,69,27,3,91,52,17,33,51,83,25,49,31,16,54,22,62,76,92,34,43,76,52,93,74,42,14,72,54
85,m,yes,yes,yes,yes,yes,True,False,357,in,8,True,97,17,82,87,49,18,3,89,54,46,91,30,95,71,23,81,43,36,48,47,46,90,13,83,22,1,38,23,33,43,31,34,86,5,91,68,27,49,4,36,22,50,42,46,12,55,23,77,45,65,84,82
89,f,yes,yes,yes,yes,yes,True,False,2629,in,30,True,87,68,36,22,46,47,13,28,1,52,67,100,57,47,75,68,25,31,58,49,54,37,6,38,73,62,63,74,10,31,86,71,49,19,24,20,31,57,46,67,23,94,40,39,54,51,12,1,17,73,4,40
97,f,yes,yes,no,yes,yes,True,False,2809,out,92,True,88,76,8,26,31,3,24,85,5,39,2,31,57,30,69,91,46,94,15,21,87,96,21,51,29,80,11,34,7,5,40,65,2,39,39,88,28,21,18,5,12,4,38,39,67,18,33,98,19,66,9,21
72,m,yes,yes,yes,no,yes,True,False,307,out,59,True,10,87,41,38,81,58,19,98,8,40,62,4,50,51,31,55,79,57,73,28,50,75,64,63,42,19,84,95,95,14,80,75,44,63,2,13,58,16,25,90,96,93,95,55,73,69,13,17,58,56,59,89
96,f,yes,no,yes,yes,yes,True,False,1444,in,46,True,27,75,69,12,50,67,16,45,79,44,10,44,69,25,57,36,96,2,75,50,89,49,74,79,65,27,2,3,29,91,41,33,29,53,85,96,73,57,21,38,73,65,59,78,99,12,74,39,39,84,70,86
81,f,no,yes,yes,yes,yes,True,False,437,in,45,True,76,25,57,41,82,12,22,54,15,45,96,30,31,45,71,43,85,60,54,70,46,69,92,22,16,22,29,55,42,32,24,96,96,97,89,49,93,94,33,63,77,11,16,72,78,66,30,20,85,67,24,66
81,m,yes,yes,yes,yes,yes,True,False,2066,out,73,True,4,56,56,53,79,78,5,46,97,6,73,6,30,79,86,11,13,7,61,85,6,66,28,44,29,75,64,24,85,0,10,77,54,35,69,48,25,56,83,96,10,64,17,18,88,92,29,81,76,23,4,63
71,m,yes,yes,yes,yes,yes,True,False,588,in,49,True,32,76,86,60,99,56,82,61,69,4,99,22,84,78,28,22,74,68,71,77,9,82,85,98,28,53,33,76,78,84,1,37,9,29,56,13,44,52,73,55,27,6,75,19,46,87,80,48,94,75,13,28
68,f,yes,yes,yes,yes,yes,True,False,1760,out,58,True,53,10,97,56,64,66,54,55,32,87,56,30,56,83,9,9,77,90,23,24,38,94,45,11,66,67,84,86,23,55,69,17,73,53,73,60,65,12,41,74,94,21,25,100,52,40,2,69,50,34,16,93
94,m,yes,yes,yes,yes,yes,True,False,459,out,77,True,69,42,35,69,63,49,74,5,87,2,52,66,4,9,5,59,33,90,97,1,91,42,67,47,41,21,47,86,13,96,43,82,46,68,70,93,42,12,12,67,32,45,10,97,66,2,4,24,9,95,93,71
69,m,yes,yes,yes,no,yes,True,False,2275,in,31,True,44,53,11,23,37,53,53,73,12,37,96,28,13,66,75,62,95,27,83,52,99,23,55,16,56,80,28,16,79,18,1,18,59,16,7,9,94,77,52,79,1,90,35,23,50,31,13,5,87,81,26,83
83,f,yes,yes,yes,yes,yes,True,False,1039,in,11,True,15,25,5,49,56,21,96,1,61,21,37,53,52,41,55,36,66,67,94,23,53,31,73,80,95,70,99,45,23,10,79,24,33,28,62,88,1,48,73,41,11,32,53,49,50,10,23,32,19,59,31,26
95,m,yes,yes,yes,yes,yes,True,False,1900,out,75,True,32,45,34,7,51,55,1,40,45,55,54,15,95,0,4,18,52,47,27,10,25,2,26,12,11,67,93,47,33,24,38,49,41,38,3,83,77,42,75,52,33,96,15,31,12,45,59,31,33,14,73,45
94,f,yes,yes,yes,yes,yes,True,False,883,out,55,True,32,11,20,14,37,76,1,98,25,31,90,42,70,65,83,55,20,75,59,25,14,79,12,67,98,55,70,67,62,12,18,87,54,61,20,48,59,25,90,59,66,13,36,61,50,57,24,32,2,25,25,26
91,f,yes,yes,yes,yes,yes,True,False,1343,in,26,True,30,24,39,16,9,16,43,53,22,73,64,20,72,79,67,73,80,55,94,79,15,21,74,18,40,100,37,37,41,35,61,64,36,21,76,0,4,50,82,56,47,27,89,23,53,99,72,31,40,18,73,100
74,f,yes,yes,yes,yes,yes,True,False,1466,out,66,True,16,16,6,37,80,61,53,78,57,18,7,38,76,53,65,98,62,100,27,74,8,38,53,7,31,19,34,74,69,14,96,26,85,64,48,74,54,20,65,3,29,78,7,62,76,28,88,4,20,19,66,84
92,m,yes,yes,yes,yes,yes,True,False,505,out,98,True,2,23,36,45,39,40,31,63,51,99,98,64,9,34,36,11,13,58,29,55,83,7,14,44,84,55,93,31,75,34,88,33,46,0,47,97,67,51,89,47,6,88,92,9,64,4,33,91,31,4,27,61
86,m,yes,yes,yes,yes,yes,True,False,1585,in,45,True,71,18,9,12,0,93,33,37,23,80,84,8,62,53,98,96,69,53,84,43,3,10,73,73,35,0,17,2,3,33,47,45,51,29,9,9,36,25,35,14,56,14,86,66,69,83,39,81,56,64,86,89
100,f,yes,no,yes,yes,yes,True,False,1502,out,66,True,95,25,76,50,20,22,0,93,40,38,94,29,17,33,15,57,13,92,70,39,62,25,20,95,18,77,42,8,31,4,69,46,56,28,0,52,99,4,16,50,11,42,52,48,57,45,84,87,71,29,95,49
73,m,yes,yes,yes,yes,yes,True,False,1370,in,16,True,3,72,68,13,44,82,33,94,83,10,13,73,29,48,68,96,77,31,83,0,43,44,94,71,36,31,46,65,76,17,49,17,39,38,17,85,12,2,8,6,13,43,96,77,45,1,17,78,76,2,16,43
75,f,yes,yes,yes,yes,yes,True,False,1646,in,8,True,57,18,28,24,67,95,23,27,70,33,97,69,54,40,71,81,64,70,3,46,44,20,81,58,24,25,81,41,78,71,78,26,98,75,55,96,69,27,41,62,61,75,18,81,51,75,57,77,53,25,84,34
93,m,yes,yes,yes,yes,yes,True,False,95,in,20,True,32,77,2,70,8,70,43,33,61,93,11,54,96,91,36,74,74,56,31,46,31,76,74,79,78,86,79,29,18,53,0,6,79,68,49,76,18,7,0,58,94,85,11,53,92,37,94,38,87,17,37,74
93,f,yes,yes,yes,no,yes,True,False,871,out,59,True,24,0,26,50,44,78,77,94,39,32,77,15,9,39,11,82,1,79,49,55,43,85,5,97,30,80,29,8,12,59,59,36,70,39,31,23,97,53,62,18,76,20,84,48,12,52,30,21,8,6,94,90
89,m,yes,yes,yes,yes,yes,True,False,703,out,59,True,93,72,79,84,16,5,86,64,40,100,73,55,4,13,14,55,33,15,15,54,27,47,75,97,94,65,32,85,44,81,63,37,88,39,89,23,11,87,40,49,63,95,52,62,99,43,41,59,53,98,35,5
78,m,yes,yes,yes,yes,no,True,False,946,out,91,True,3,65,45,17,11,30,6,74,68,2,4,64,28,85,22,51,93,75,28,5,78,92,83,86,77,9,60,27,39,58,29,46,4,15,7,88,56,5,31,95,47,18,26,100,71,72,69,37,6,3,68,73
82,f,yes,yes,no,yes,yes,True,False,1417,in,39,True,96,33,84,14,56,21,23,53,21,7,83,61,94,59,3,70,97,15,5,36,40,78,58,69,88,23,3,60,74,55,61,51,55,38,39,42,46,57,79,50,11,32,68,0,22,60,91,7,83,13,31,38
71,f,yes,yes,yes,yes,yes,True,False,1360,in,39,True,59,65,23,56,100,76,100,12,70,77,64,96,5,62,97,92,54,75,1,7,37,16,33,22,22,96,13,27,27,90,69,33,23,18,94,10,86,93,35,71,67,85,57,91,32,24,27,94,12,48,33,73
63,f,yes,yes,yes,yes,yes,True,False,1090,out,61,True,5,95,5,97,52,79,16,59,23,29,33,38,10,84,93,5,44,55,14,16,74,87,81,8,37,8,71,25,74,38,58,32,18,28,62,42,36,50,77,30,92,31,56,39,85,27,18,65,31,23,83,94
85,m,yes,yes,yes,yes,yes,True,False,809,out,84,True,51,89,3,67,45,3,67,57,63,50,79,13,6,20,7,45,99,20,92,43,88,26,100,47,39,43,99,90,20,72,69,17,58,64,28,98,3,77,83,67,97,48,65,70,48,71,8,100,13,2,32,63
97,m,yes,yes,yes,yes,yes,True,False,1158,in,23,True,51,48,3,89,68,10,96,76,96,22,11,85,9,88,62,12,23,82,19,38,18,75,42,68,51,46,71,22,39,70,30,21,31,93,81,69,45,64,68,83,14,40,99,80,81,63,25,26,1,76,39,66
68,f,yes,yes,yes,yes,yes,True,False,2113,in,41,True,65,20,71,65,35,9,98,51,61,43,31,61,14,5,16,33,83,8,35,98,17,99,69,37,18,76,17,63,40,3,72,57,66,29,18,32,51,37,39,33,10,22,41,9,27,70,4,90,2,44,7,86
83,m,yes,yes,yes,yes,yes,True,False,2986,out,89,True,8,6,30,25,19,45,10,13,94,49,72,10,58,68,12,36,41,89,71,95,30,83,94,48,60,59,20,41,0,46,68,65,51,78,65,0,16,50,74,49,38,35,55,43,34,65,2,90,25,95,41,30
78,m,yes,yes,yes,no,yes,True,False,982,in,3,True,47,58,49,82,75,95,78,42,2,51,93,70,58,63,91,58,8,31,20,84,61,14,30,58,80,41,38,48,97,4,82,5,5,27,12,9,27,37,41,69,88,12,39,1,91,36,49,73,89,52,96,1
65,m,no,yes,yes,yes,yes,True,False,180,out,65,True,71,78,31,43,3,36,59,17,86,66,68,16,80,77,82,3,40,93,17,69,86,56,79,5,52,41,100,95,90,19,87,95,50,59,11,99,96,83,98,52,9,85,88,39,59,88,23,57,5,50,98,92
60,f,yes,yes,yes,no,yes,True,False,659,out,56,True,74,9,69,76,17,38,86,23,20,79,89,98,56,42,76,38,14,52,18,11,59,89,42,64,17,50,23,72,96,75,21,37,66,94,92,61,25,38,33,97,10,47,44,25,95,62,66,6,32,97,75,73
80,m,no,yes,yes,yes,yes,True,False,409,in,23,True,15,82,37,54,84,53,2,31,88,97,31,100,96,28,51,45,39,18,80,5,14,35,68,76,46,35,48,29,50,95,4,87,77,41,4,77,36,46,47,45,14,95,46,48,12,78,55,10,24,37,49,90
79,m,yes,yes,yes,yes,yes,True,False,2417,in,29,True,88,3,7,24,4,65,100,46,44,63,67,40,69,93,29,4,80,63,27,95,30,32,55,95,21,47,49,20,67,66,86,62,38,41,10,18,93,33,84,25,49,13,80,100,19,82,8,53,61,84,72,53
71,m,yes,yes,yes,yes,yes,True,False,578,out,92,True,63,43,23,13,12,88,43,55,36,19,8,70,27,85,89,33,98,80,41,86,31,49,84,40,14,59,3,70,49,80,21,74,44,35,30,59,15,41,20,32,57,68,7,22,68,58,71,96,25,4,55,46
92,m,yes,yes,no,yes,yes,True,False,2580,out,94,True,96,76,35,85,35,99,81,0,46,21,26,16,89,33,51,69,100,20,6,37,47,53,63,52,89,99,38,20,6,78,9,66,1,58,91,81,87,89,37,74,49,16,45,49,36,38,20,36,84,91,54,60
73,f,yes,yes,yes,no,yes,True,False,883,in,28,True,28,8,22,94,8,56,89,70,62,45,22,85,57,69,98,47,75,94,78,97,53,2,39,0,10,69,35,62,41,47,26,60,56,7,9,3,78,35,59,0,39,66,63,42,56,16,77,29,8,17,89,25
97,f,yes,yes,yes,yes,no,True,False,963,in,26,True,31,47,32,14,43,22,52,18,40,62,30,78,74,63,88,62,65,23,38,56,33,38,10,64,7,45,26,51,61,95,41,13,50,18,8,61,48,8,76,83,80,7,39,65,11,54,7,85,29,52,93,94
75,f,yes,yes,yes,yes,yes,True,False,420,out,85,True,12,52,71,39,82,99,70,88,56,74,9,39,64,69,34,49,3,27,54,10,11,76,41,26,94,2,40,21,22,90,89,12,85,54,100,98,79,2,84,46,100,85,50,10,39,42,10,88,0,76,81,39
95,m,yes,yes,yes,yes,yes,True,False,1099,in,44,True,95,66,56,60,0,2,84,29,71,71,85,37,98,42,10,20,53,45,44,97,15,77,17,75,84,17,5,55,80,68,68,86,9,4,89,81,84,31,7,73,88,32,22,78,44,7,81,25,27,92,19,49
65,m,yes,yes,yes,yes,no,True,False,2026,in,8,True,25,87,85,42,90,82,54,82,22,42,2,59,56,24,82,70,93,88,88,26,49,85,94,92,39,66,48,100,30,39,41,72,1,41,42,4,98,26,71,89,18,44,51,49,53,49,29,75,56,14,29,46
82,f,yes,yes,yes,yes,yes,True,False,2574,in,22,True,92,29,9,51,2,11,89,19,63,70,53,31,21,73,74,64,69,96,90,44,7,59,44,2,2,49,22,13,62,80,16,90,47,33,84,37,4,56,42,83,75,39,53,12,5,6,32,17,91,10,11,55
76,f,yes,no,yes,yes,yes,True,False,2398,in,32,True,81,36,28,25,22,99,80,45,90,21,51,35,96,74,36,53,77,80,2,17,31,13,5,3,51,89,1,70,22,78,52,56,52,92,22,1,88,73,97,83,24,63,64,40,16,60,93,2,86,94,9,71
66,m,yes,yes,yes,yes,yes,True,False,532,out,59,True,58,91,86,97,8,100,4,14,33,90,3,98,18,2,75,97,20,14,12,93,51,78,69,6,22,1,67,37,73,43,68,52,48,87,23,52,88,77,100,72,1,0,9,15,69,61,39,67,49,86,9,19
90,f,yes,yes,yes,yes,yes,True,False,1583,in,37,True,95,67,0,64,30,58,99,23,44,5,100,88,83,0,10,75,4,45,82,97,94,2,87,80,82,7,9,67,46,100,62,14,75,100,15,73,91,38,83,33,71,61,42,42,37,67,56,90,73,80,34,87
79,m,yes,yes,yes,yes,yes,True,False,328,in,49,True,80,82,22,29,43,39,96,97,5,7,0,56,18,66,56,67,67,63,28,68,53,60,49,70,95,3,17,36,67,37,53,31,69,32,24,20,22,37,8,59,61,85,29,83,77,74,85,78,9,44,6,27
92,f,yes,yes,no,yes,yes,True,False,2244,out,56,True,99,24,28,14,59,35,42,21,42,43,7,81,69,8,67,79,95,90,16,76,30,7,0,93,80,24,66,40,72,13,17,47,12,60,33,46,97,75,89,10,69,51,48,63,21,71,87,11,68,4,54,77
73,f,yes,no,yes,yes,yes,True,False,32,in,25,True,13,69,4,52,65,72,52,96,71,84,90,99,91,97,97,77,57,78,97,35,68,94,43,34,39,94,80,30,38,76,89,81,87,91,2,92,19,9,2,18,43,40,56,36,61,98,3,63,22,7,9,17
87,m,yes,yes,yes,yes,no,True,False,2560,in,48,True,10,15,8,98,15,29,100,27,0,16,23,86,94,51,69,29,4,25,12,11,23,97,99,99,17,3,73,43,56,66,13,59,91,29,84,92,60,75,24,15,7,24,1,98,87,57,42,30,25,99,87,55
95,m,yes,yes,no,yes,yes,True,False,1307,out,78,True,29,56,70,48,94,5,78,11,70,61,64,26,61,39,40,91,77,95,49,2,46,22,15,73,46,77,65,85,8,11,32,51,20,15,18,81,94,15,80,17,52,64,1,3,96,26,41,89,76,86,36,21
79,m,yes,yes,yes,yes,no,True,False,1667,in,18,True,7,56,84,58,31,30,58,56,78,46,8,43,80,41,1,65,40,97,60,56,40,51,28,13,80,70,65,59,39,22,92,14,28,66,66,31,55,70,71,92,36,55,62,45,87,46,61,66,57,49,35,9
100,m,yes,yes,yes,no,yes,True,False,2844,out,62,True,73,17,53,17,65,0,14,81,12,30,98,56,41,100,37,68,13,95,42,74,83,63,4,85,85,81,63,9,9,17,86,71,36,49,97,0,3,59,74,90,16,7,3,22,25,18,44,59,29,14,87,12
70,f,yes,yes,yes,yes,no,True,False,723,out,62,True,36,79,42,99,45,3,22,71,12,43,34,54,18,31,28,69,88,90,32,64,95,16,30,94,83,31,96,21,1,26,30,34,62,1,53,91,75,3,17,0,74,29,68,51,82,10,16,62,25,96,53,28
95,m,yes,yes,yes,yes,yes,True,False,1895,in,27,True,29,71,75,35,30,67,36,89,44,64,8,23,8,70,9,69,7,41,24,66,72,79,84,14,64,2,13,62,9,6,87,12,55,58,21,0,88,84,84,62,84,74,49,27,81,27,42,77,69,70,76,59
64,f,yes,yes,yes,yes,yes,True,False,1042,out,91,True,48,12,42,99,70,1,94,81,91,39,64,65,97,25,22,31,31,35,55,24,0,19,42,51,66,100,63,12,95,60,87,79,33,100,31,83,24,81,1,79,72,54,67,99,2,48,71,88,68,34,95,65
89,f,no,yes,yes,yes,yes,True,False,1495,out,78,True,70,32,8,84,72,58,97,20,80,6,90,51,48,83,60,20,85,99,7,27,72,1,66,61,90,77,93,22,63,74,96,85,15,79,34,62,67,4,86,85,75,12,82,73,4,62,44,5,91,27,84,73
99,f,yes,yes,yes,yes,no,True,False,508,out,95,True,47,9,58,12,44,59,61,84,19,80,66,7,60,51,88,33,89,76,33,15,35,30,95,85,86,37,41,57,12,36,61,22,22,94,35,65,18,85,75,14,30,33,74,67,48,52,40,24,15,43,45,80
76,m,yes,yes,no,yes,yes,True,False,2113,out,99,True,9,54,86,14,42,56,53,79,46,48,67,14,68,48,52,80,32,70,15,85,72,21,91,6,58,97,14,64,74,63,38,56,99,35,76,57,41,57,100,1,40,60,77,51,99,63,92,66,59,22,87,48
98,f,yes,yes,yes,yes,yes,True,False,52,in,44,True,34,37,5,98,21,96,50,68,100,22,91,12,99,46,21,13,42,41,73,1,2,74,41,85,79,40,38,0,44,64,8,16,69,9,86,87,78,74,95,85,49,34,86,5,73,47,4,44,8,31,98,89
66,f,yes,yes,yes,yes,yes,True,False,960,in,28,True,0,94,71,23,67,88,39,31,82,22,37,49,36,42,39,95,98,59,33,98,24,40,47,97,21,20,63,48,58,13,90,62,7,59,0,73,36,69,70,70,92,24,67,42,94,95,62,60,56,50,25,90
100,f,yes,yes,yes,yes,yes,True,False,2587,in,30,True,60,62,38,42,49,74,88,74,4,52,22,40,61,91,54,81,10,97,84,72,16,93,51,56,42,33,14,5,1,63,28,51,68,84,43,27,66,12,4,83,88,64,93,10,60,40,49,10,89,32,29,29
66,m,yes,no,yes,yes,yes,True,False,2489,out,98,True,98,44,2,67,98,19,100,85,19,23,9,79,21,14,51,55,21,94,84,19,82,85,19,67,62,21,78,40,16,90,46,46,25,41,13,47,39,97,26,77,35,19,77,30,38,39,65,31,25,14,30,27
100,m,no,yes,yes,yes,yes,True,False,1529,out,87,True,98,68,8,9,38,95,90,51,11,21,6,7,32,59,75,71,76,11,6,17,12,45,44,2,48,83,41,73,17,58,27,67,32,55,93,12,74,60,90,51,87,29,46,39,10,45,63,1,67,97,13,36
82,f,yes,yes,yes,yes,yes,True,False,150,out,56,True,85,14,36,61,51,5,57,28,9,5,67,30,52,24,99,16,72,57,86,74,74,84,75,57,50,94,91,83,100,73,80,92,47,40,50,84,92,10,72,3,92,17,5,79,1,61,39,98,8,8,34,3
93,m,yes,yes,yes,yes,yes,True,False,373,in,1,True,9,17,95,76,35,76,8,20,82,100,84,71,82,91,34,41,100,92,31,48,12,86,0,54,34,84,6,45,52,76,81,95,92,3,40,65,15,73,95,77,97,80,52,91,78,54,80,98,20,41,17,29
78,m,yes,no,yes,yes,yes,True,False,831,out,50,True,45,59,11,41,39,55,55,11,22,3,100,29,67,58,90,14,80,73,62,45,16,0,11,26,15,84,27,19,52,62,94,56,83,26,93,19,24,9,22,84,68,13,50,23,21,8,81,80,58,69,79,9
90,m,yes,yes,yes,yes,yes,True,False,1291,out,76,True,85,2,55,51,61,67,52,90,31,57,50,56,72,20,74,41,7,6,3,32,100,27,32,99,8,20,13,34,43,87,55,28,88,70,41,40,28,94,29,57,62,34,55,20,29,84,27,93,16,19,32,54
